Subject_ID,Question,Answer,Age,Sex
s420,6. Where is the first place you want to go when the virus ends?,Penny's or school,10,f
s420,7. What do you think we can do to get rid of the Corona virus?,We could wash our hands and social distance,10,f
s420,8. Is Mammy a good teacher? ,Yeah,10,f
s420,9. If corona virus was an animal what animal would it be?,It would be a dinosaur because it would go extint soon,10,f
s420,10. How did the Corona virus start?,Em someone ate a bat or something I don't know,10,f
s420,"11. If you had to wear protective clothing to help you, what would it be?",A big doctor body suit thing,10,f
s421,1. What is the Coronavirus?,Evan: It’s where you get sick and cough a lot.,10,m
s421,2. Who is the president?,"Evan: Barack Obama, I mean Donald Trump",10,m
s421,3. How many days have we been in lockdown?,"Evan: I don’t know but wait hold up, my championship game was on March 5th so March 12th was my last day of school.",10,m
s421,4. Do you want to go back to school?,Evan: Heck No! Quarantine is so fun!,10,m
s421,5. Who is the first person you are going to hug when lockdown is over?,Evan: My friends,10,m
s421,6. Where is the first place you want to go?,Evan: Alex’s house (get ready Judy Lisette Lagda Pascual),10,m
s421,7.What do you think we can do to get rid of the Coronavirus?,Evan: Keep wearing a mask.,10,m
s421,8. Are your mom and dad good teachers?,"Evan: Yes, but I don’t know about dad. ()",10,m
s421,9. Are you enjoying the lockdown?,Evan: Yes because I get to stay home all day and play games online with my friends and I can play outside and play basketball.,10,m
s421,10. Do you still like your Mom and Dad?,"Evan: Yes, of course why would I not? Who would not love their mom? I love you. It’s a family and we are gonna love each other.",10,m
s422,1. What is Coronavirus?,A virus...,11,f
s422,2. Who is the president?,Trump obviously... I’m not stupid,11,f
s422,3. How many days have we been in lockdown?,Feels like a 1000,11,f
s422,4. Do you want to go back to school?,NO! I’m good,11,f
s422,5. Who is the first person you are going to hug when lockdown is over?,Depends on who I see,11,f
s422,6. Where is the first place you want to go?,Pet store - we need more babies,11,f
s422,7. What do you think we can do to get rid of the Coronavirus?,Stay inside and don’t do anything,11,f
s422,8. Is mommy a good teacher?,Teacher!!? I do it by myself mostly - it’s not hard,11,f
s422,9. How did the Coronavirus start?,Oh Grammy told me this.. someone released it from a lab out into the world.,11,f
s422,"10. If you had to wear protective clothing to help you, what would it be?",Haz-Mat suits.,11,f
s422,11. Are you enjoying the lockdown?,Sure!,11,f
s423,1. What is the Coronavirus?,It is a bad bug that you can catch from standing to close to each other that can kill you.,11,f
s423,2. Who is the prime minister/president (if in other countries that dont have a PM),Justin Trudeau duhhh!,11,f
s423,3. How many days have we been in lockdown?,6 and a half weeks.,11,f
s423,4. Do you want to go back to (are you excited for school?),Maybe,11,f
s423,5. Who is the first person you are going to hug when lockdown is over?,I am part Finn  ....I am not  huggy...I Social distanced before it was a thing.,11,f
s423,6. Where is the first place you want to go?,To the lake and fish.,11,f
s423,7. What do you think we can do to get rid of the Coronavirus?,"Wash hands when returning from the public places, wear a mask going in public, and social distancing.",11,f
s423,8. Is mama a good teacher?,Yes,11,f
s423,9. How did the Coronavirus start?,Chinese eating weird foods,11,f
s423,10. If you had to wear protective clothing to help you what would it be?,A mask gloves and carry hand sanitizer.  I always have sanitizer in school in my lunch kit at all times.  I use it while my friends never did!,11,f
s423,11. Are you enjoying lockdown?,"Yes, less interruptions.  Less chance of running into sick people or into dumb people who don't understand the seriousness.",11,f
s424,1. What is the Coronavirus?,It Is a virus that can kill people.  It is also called COVID-19.  It is not a healthy thing for our community and our planet.  It’s a very bad virus!,11,m
s424,2. Who is the president?,Mr. Donald Trump,11,m
s424,3. How many days have we been in lockdown?,"70, 60, I think three months. 12 weeks.  Yep, 90 days!￼",11,m
s424,4. Do you want to go back to school?,I do. Because I don’t get to see my friends at home.￼,11,m
s424,5. Who is the first person you are going to hug or high five when lockdown is over?,My cousin Be!,11,m
s424,6. Where is the first place you want to go?,Boston Market!,11,m
s424,7. What do you think we can do to get rid of the coronavirus ?,We can take all the sprays against the coronavirus.  We should study all the molecular compounds that make the coronavirus. Then we can get some test subjects and insert the antidote.,11,m
s424,8. Am I a good teacher?,Ye!,11,m
s424,9. How did the Coronavirus start?,it started in China.  People were eating parts of animals there.  Those animals already had the virus. That’s how we got it!￼￼￼￼￼￼,11,m
s424,10. If you had to wear protective clothing to help you what would it be?,"I would wear a mask, gloves, jeans, a long sleeve shirt and a hat just in case!￼￼",11,m
s424,11. Are you enjoying lockdown?,Just a little bit...,11,m
s424,12. Who is your favorite person in the house?,"Mommy and Bella! She’s not a person, she’s a dog. But she counts as a person!￼",11,m
s424,13. What is one thing you hope we all remember or that we keep doing when this is all over?,To stay healthy and stay safe!,11,m
s425,1. What is the coronavirus?,"G - “The Coronavirus is an outbreak that started in 2019, the Coronavirus causes many symptoms. Cough, sneezing etc.  Many have believed that the cornavirus outbreak was started by animals known as a pangolin or a bat.”",11,m
s425,2. Who is the president?,"G- ￼”Donald Trump, Although many say Donald Trump is a bad president, I for one, say that he’s pretty good.  He has made a lot of accomplishments in the past four years that he has been here and I think he should stay as the president￼.”",11,m
s425,3. How many days have we been in lockdown?,"G - “Approximately 44 days, 22 hours and 1 minute.”",11,m
s425,4. Do you want to go back to school?,"G - “Yeah, of course!”",11,m
s425,5. Who is the first person you are going to hug when lockdown is over?,"G - “Probably my mom, because when quarantine is over we’re still not gonna be in school, so I can’t hug any of my friends, so yeah, probably my mom￼.”",11,m
s425,7. What do you think we can do to get rid of the Coronavirus?,G - “We can all become geniuses and then find a cure for the corona outbreak and just like spend a little time in a lab trying to figure it out. Duh!”,11,m
s425,8. Is my mom a good teacher?,G - “Although she doesn’t really teach me much she’s a very nice and good teacher.”,11,m
s425,9. How did the Coronavirus start?,G - “The corona outbreak started when people started eating different animals and one of those animals happen to have the coronavirus and spread to human bodies and then that human spread it around the world causing the coronavirus￼.”,11,m
s425,10. If you had to wear protective clothing to help you what would it be?,"G - “I would wear a coronavirus mask, a beanie, a coat, some jeans, face mask, some gloves, some toilet paper on me and some glasses￼.",11,m
s425,11. Are you enjoying lockdown?,"G - “Yes and no.  I like being in lockdown because they give me time to like catch up on my TV and video games and stuff, but I don’t really like it that much because I don’t get to go to school and do my gym and I don’t get to have a lot of social interacting as much as I used to￼.”",11,m
s426,1. What is the Coronavirus?,"Z: an illness that immigrated from China, someone who had it and came to the US and it spread all over. It’s killing thousands of people.",11,m
s426,2. Who is the president?,Z: Donald Trump who entrusted his Vice President with all of the information about Corona and it’s turning out really badly. Donald Trump was only elected president because of the electoral college.,11,m
s426,3. How many days have we been in lockdown?,Z: I would say 75,11,m
s426,4. Do you want to go back to school?,"Z: Yes, it’s all I’ve been thinking about is how much I want to go back to school. But I’d rather stay at home than get a sickness and die.",11,m
s426,5. Who is the first person you are going to hug when lockdown is over?,Z: no one in particular. I’d just greet them nicely and have a lot of excitement but I’d probably still keep my distance a little bit. I’m not a big hugger.,11,m
s426,6. Where is the first place you want to go?,Z: To a foreign country like Japan.,11,m
s426,7. What do you think we can do to get rid of the Coronavirus?,Z: avoid talking in person because coronavirus can spread through the air. Keep your distance. FaceTime. Even a letter can carry Coronavirus. Don’t go to anywhere if there is a big group of people.,11,m
s426,8. Are mommy and daddy good teachers?,"Z: excellent teachers, except Mom is the better teacher, Dad is too strict. Mom is more accepting and kind, like you keep your tone easygoing, calm and smooth",11,m
s426,9. How did the Coronavirus start?,"Z: in China, people didn’t have enough food so they had to eat bugs and gross stuff. They could carry diseases and it transferred to humans and got genetically infused with human DNA and modified so it could affect humans more severely.",11,m
s426,10. If you had to wear protective clothing to help you what would it be?,Z: full bodysuit that has sensors that could tell if you had any cuts and it would heal you. And it would sanitize you to get rid of all germs,11,m
s426,11. Are you enjoying the lockdown?,Z: I really don’t like it,11,m
s426,12. What is the best thing about having to stay at home?,"Z: for me, I’m able to see my family and my dog and there is less schoolwork.",11,m
s426,13 What is your favorite memory since being on lockdown?,Z: taking Rusty on walks and monopoly and camp outs.,11,m
s427,1. What is the Coronavirus?,J: something that makes you sick,11,m
s427,2. Who is the president?,J: Donald Trump,11,m
s427,3. How many days have we been in lockdown?,J: 60,11,m
s427,4. Do you want to go back to school?,J: yes,11,m
s427,5. Who is the first person you are going to hug when lockdown is over?,J: Mrs Hamm (his teacher),11,m
s427,6. Where is the first place you want to go?,J: Hawaii,11,m
s427,7. What do you think we can do to get rid of the Coronavirus?,J: drink lots of water,11,m
s427,8. Is mommy a good teacher?,J and P: Yes!,11,m
s427,9. How did the Coronavirus start?,J: flu got bigger,11,m
s427,10. If you had to wear protective clothing to help you what would it be?,J: foil,11,m
s427,11. Are you enjoying lockdown?,J and P: NO!,11,m
s428,1. What is the Corona virus?,Both boys: It’s a disease,11,m
s428,2. Who is the President? Trump,Trump,11,m
s428,3. How many days have we been in lockdown?,Inoke: 18 days....,11,m
s428,4. Do you want to go back to school?     Inoke: Yeah kinda but not really...      ,Inoke: Yeah kinda but not really...,11,m
s428,5. Who is the first person you are going to hug when lockdown is over?,Inoke: IDK....,11,m
s428,6. Where is the first place you want to go?,Inoke: “Las Vegas & Paaartay”...(yea right kid),11,m
s428,7. What do you think we can do to get rid of the Corona virus?,Inoke: stay clean and wash hands....,11,m
s428,8. Is Mommy a good teacher?,Inoke: She Aight....,11,m
s428,9. How did the Corona Virus start?,Inoke: Cause people got sick from eating bats and it spread everywhere.... ,11,m
s428,10. If you had to wear protective clothing to help you what would it be?,Inoke: Wear a big yellow suit with a mask on it....,11,m
s428,11. Are you enjoying lockdown?,Inoke: yea a little but not really...,11,m
s429,1. What is the Coronavirus?,A virus,11,f
s429,2. Who is the president?,Obama... Donald Trump,11,f
s429,3. How many days have we been in lockdown?,5 weeks,11,f
s429,4. Do you want to go back to school?,Yes and no,11,f
s429,5. Who is the first person you are going to hug when lockdown is over?,My friends,11,f
s429,6. Where is the first place you want to go?,Softball tournament,11,f
s429,7. What do you think we can do to get rid of the Coronavirus?,Stay in the house,11,f
s429,8. Is mom a good teacher?,No....,11,f
s429,9. How did the Coronavirus start?,People,11,f
s429,10. If you had to wear protective clothing to help you what would it be?,A mask,11,f
s429,11. Are you enjoying the lockdown?,"Yes and no; I enjoy doing school year at home, I miss friends and softball.",11,f
s430,1. What is the Coronavirus?,A deadly virus that attacks the lungs,11,f
s430,2. Who is the prime minister?,Boris Johnson,11,f
s430,3. How many days have we been in lockdown?,52 days,11,f
s430,4.Do you want to go back to school?,YES!,11,f
s430,5. Who is the first person you are going to see when lockdown finishes?,Mum (because I live with you),11,f
s430,6. Where is the first place you want to go?,Thailand or Dubai or Spain,11,f
s430,7. What do you think we can do to get rid of the virus?,Make a potion to get rid of it (think this might be a vaccine but she can’t remember the name she wants to use ),11,f
s430,8. Is mummy a good teacher?,No because you give me too much work,11,f
s430,10. If coronavirus was an animal what animal would it be?,Something that spreads quickly (humans ),11,f
s430,11. How did the Coronavirus start?,Bats or Monkies,11,f
s430,12.If you had to wear protective clothing to help you what would it be?,"Hazmat suit, masks and gloves",11,f
s431,1. What is the Coronavirus?,It is a Democratic Virus,11,m
s431,2. Who is the president?,Donald Trump- he is the best,11,m
s431,3. How many days have we been in lockdown:,69,11,m
s431,4. Do you want to go back to school?,Yes,11,m
s431,5. Who is the first person you are going to hug when the lockdown is over?,Not sure,11,m
s431,6. Where is the first place you want to go?,Trampoline Park,11,m
s431,7. What do you think we can do to get rid of the virus?,Stop being crazy. If you are sick stay @ home,11,m
s431,8. Is mom a good teacher?,"Mom didn’t teach me, my teachers did.",11,m
s431,9. How did the Coronavirus start?,"In China, but by the Democratic’s",11,m
s431,"10. If you had to wear protective clothing to help you, what would it be?","Don’t need it, I am heathy.",11,m
s431,11. Are you enjoying the lockdown?,NO,11,m
s431,12. What is your favorite thing about staying home?,I can clean my room with more time.,11,m
s432,1. What is the Coronavirus,  It is something that has killed many people and torn many people apart.,11,f
s432,2. Who is the President, Donald Trump,11,f
s432,3. How many days have we been in lockdown,"  I don’t keep track, but if I had to guess, I’d say about 3 dozen.",11,f
s432,4. Do you want to go back to school, Yes!,11,f
s432,5. Who is the first person you are going to hug when lockdown is over, My friends.,11,f
s432,6. Where is the first place you want to go,  A beach or Camp Paradise.,11,f
s432,7. What do you think we can do to get rid of the Coronavirus,"  Listen to doctors, stay at home, be careful, wash our hands.",11,f
s432,8. Is mommy a good teacher, My mom is a good teacher.,11,f
s432,9. How did the Coronavirus start,  By someone eating a bat....not having a regular snack!,11,f
s432,10. If you had to wear protective clothing to help you what would it be,"  Gloves, mask, long sleeves, long socks, boots, and glasses.",11,f
s432,11. Are you enjoying the lockdown,"  I want to see people more often, but I guess some parts are fun. Everyday is starting to feel the same.",11,f
s432,12. What is the best thing about having to stay home,  Sleep in longer!  Family time.,11,f
s433,1. What is the Coronavirus?,A virus that can get people sick and sometimes lead to death,11,m
s433,2. Who is the president?,Trump,11,m
s433,3. How many days have we been in lock down?,59 days,11,m
s433,4. Do you want to go back to school?,Ya,11,m
s433,5. Who is the first person you are going to hug when lockdown is over?,I'm not a hugger,11,m
s433,6. Where is the first place you want to go? ,BLD baseball field,11,m
s433,7. What do you think we can do to make the coronavirus go away?,Get Trump out of office. Maybe make Fauci president.,11,m
s433,8. Is Mama a good teacher?,Sometimes...,11,m
s433,9. How did the Coronavirus start?,People in China ate a bat,11,m
s433,"10. If you had to wear protective clothing to help you, what would it be?",The new Baseballism shirt with a mask attached,11,m
s433,12. What is the best thing about having to stay at home?,Nothing,11,m
s434,1. What is the Coronavirus?,Something that is ruining my life.,12,?
s434,2. Who is the president?,Donald Dump,12,?
s434,3. How many days have we been in lockdown?,"I don’t know, a year?",12,?
s434,4. Do you want to go back to school?,Yes but no,12,?
s434,5. Who is the first person you are going to hug when lockdown is over?,Alaina (Laura Ursem- Switzer),12,?
s434,6. Where is the first place you want to go?,Disneyland,12,?
s434,7. What do you think we can do to get rid of the Coronavirus?,Have Donald Trump do something that actually helps us.,12,?
s434,8. Is mommy a good teacher?,Depends on what day it is.,12,?
s434,9. Are you enjoying the lockdown?,No *insert eye roll*,12,?
s435,1. What is the Coronavirus?,Germs,12,f
s435,"10. If you had to wear protective clothing to help protect you, what would it be?",MAsks,12,f
s436,2. Who is the president?, Donald Trump,12,f
s436,11. Are you enjoying lockdown?,No,12,f
s437,3. How many days have we been in lockdown?,28,12,f
s437,1. What is the Coronavirus?,Stupid,12,f
s437,2. Who is the president?,Donald trump (with a face like duhh mom),12,f
s437,3. How many days have we been in lockdown?,Like 3 months,12,f
s437,4. Do you want to go back to school?,Yeah!,12,f
s437,5. Who is the first person you are going to hug when lockdown is over?,I don’t know?! Who are we going to get to see first?!,12,f
s437,6. Where is the first place you want to go?,To the store or someone’s house,12,f
s437,7. What do you think we can do to get rid of the Coronavirus?,Stay home.,12,f
s437,8. Is mom a good teacher?,Ya... well I don’t know bc you don’t really teach me. But sometimes you help me figure out answers.,12,f
s437,9. How did the Coronavirus start?,Because someone ate a bat in China!,12,f
s437,10. If you had to wear protective clothing to help you what would it be?,A hazmat suit,12,f
s437,11. Are you enjoying the lockdown?,No!,12,f
s437,12. Are you scared of the Coronavirus?,Yep,12,f
s437,13. Do you think you could get the Corona virus?,"Yeah, I can but I don’t think I’m going to.",12,f
s438,4. Do you want to go back to school?, No,12,f
s438,1. What is the Coronavirus?,A virus that can kill people,12,m
s438,2. Who is the president?,Trump,12,m
s438,3. How many days have we been in lockdown?,20something,12,m
s438,4. Do you want to go back to school/daycare?,Uh yeah,12,m
s438,5. Who is the first person you are going to hug when lockdown is over?,Memere Christine Leblanc,12,m
s438,6. Where is the first place you want to go?,Texas (big goals this kid has),12,m
s438,7. What do you think we can do to get rid of the Coronavirus?,Stay inside and people need to listen,12,m
s438,8. Is mommy a good teacher?,Yeah,12,m
s438,9. How did the Coronavirus start?,A bat!,12,m
s438,10. If you had to wear protective clothing to help you what would it be?,Bio suits,12,m
s438,11. Are you enjoying the lockdown?,Eh,12,m
s439,5. Who is the first person you are going to hug when lockdown is over?,Kylie and olivia,12,f
s439,1. What is the Coronavirus?,A pandemic that is spread world wide.,13,f
s439,2. Who is the president?,Donald Trump,13,f
s439,3. How many days have we been in lockdown?,4 months,13,f
s439,4. Do you want to go back to school/daycare?,YES!!!!!!!!!!,13,f
s439,5. Who is the first person you are going to hug when lockdown is over?,All of my friends - group hug,13,f
s439,6. Where is the first place you want to go?,On a cruise,13,f
s439,7. What do you think we can do to get rid of the Coronavirus?,Mommy’s theory,13,f
s439,8. Are mommy and daddy good teachers?,"Daddy, no. Mommy, eh.",13,f
s439,9. How did the Coronavirus start?,In China because a guy at a market sold a bat - that’s what YouTube thinks.,13,f
s439,10. If you had to wear protective clothing to help you what would it be?,I’d wear my normal clothing.,13,f
s439,11. Are you enjoying the lockdown?,No!!!!!!!,13,f
s439,12. What is the best thing about having to stay home?,I can finish school and then watch TV by like 12 o’clock and there’s no dress code,13,f
s440,6. Where is the first place you want to go?,Go to McDonald's,12,f
s440,1. What is the Coronavirus, A virus that can kill you,13,f
s440,2. Who is the president, Donald J Trump!,13,f
s440,3. How many days have we been in lockdown,"3,547",13,f
s440,4. Do you want to go back to school, Yeah...I miss my teachers.,13,f
s440,5. Who is the first person you are going to hug when lockdown is over, Angela!,13,f
s440,6. Where is the first place you want to go, Angela’s house.,13,f
s440,7. What do you think we can do to get rid of the Coronavirus, Lock everyone down for a solid two weeks.,13,f
s440,8. Is mom a good teacher, No.,13,f
s440,9. How did the Coronavirus start, A bat.,13,f
s440,10. If you had to wear protective clothing to help what would it be, Hazmat suit and a Lysol flamethrower.,13,f
s440,11. Are you enjoying the lockdown, No,13,f
s440,12. Are you scared of the Coronavirus, No,13,f
s440,13. Do you think you could get the Corona virus, Maybe,13,f
s441,7. What do you think we can do to get rid of the coronavirus?,Wash our hands,12,f
s441,1. What is the Coronavirus?,A sickness or illness that’s caused by human interaction,13,m
s441,2. Who is the president?,Donald Trump (trunk),13,m
s441,3. How many days have we been in lockdown?,3 months,13,m
s441,4. Do you want to go back to school?,Nahhh yes yes I do,13,m
s441,5. Who is the first person you are going to hug when lockdown is over?,My mother! Wait my parents,13,m
s441,7. What do you think we can do to get rid of the Coronavirus?,Social distance and not be stupid,13,m
s441,8. Is mommy a good teacher?,She has not taught me,13,m
s441,9. How did the Coronavirus start?,By Chinese people eating bats,13,m
s441,10. If you had to wear protective clothing to help you what would it be?,Those mask things,13,m
s441,11. Are you enjoying the lockdown?,No,13,m
s442,8. Is mommy or daddy a good substitute teacher?,Yes,12,f
s442,1. What is the Coronavirus,A respiratory disease that came from China from someone eating a bat. It’s turned into a global pandemic.   ,14,m
s442,2. Who is the president,Donald Trump,14,m
s442,3. How many days have we been in lockdown,40,14,m
s442,4. Do you want to go back to school,No!,14,m
s442,5. Who is the first person you are going to hug when lockdown is over,Well I already hugged Jackson so,14,m
s442,6. Where is the first place you want to go,Wrestling practice,14,m
s442,7. What do you think we can do to get rid of the Coronavirus,I think it’s basically over.,14,m
s442,8. Is mom a good teacher,"Well, since I do all my school work on my own, you get no credit. You did basically do my history once so I guess you get 10/10 for that one.",14,m
s442,9. How did the Coronavirus start,Supposedly from China bat,14,m
s442,10. If you had to wear protective clothing to help you what would it be,A Bain Mask.,14,m
s442,11. Are you enjoying the lockdown,I miss my friends but I enjoy being alone. I hate people and just like to be by myself,14,m
s443,9. How did the Coronavirus start?,By china,12,f
s443,1. What is the coronavirus?,Answer: a sickness like a bad flu,999,f
s443,2. Who is the president?,Answer: I can’t remember,999,f
s443,3. How many days have we been in lockdown?,"Answer: 1,000 days probably",999,f
s443,4. Do you want to go back to school?,Answer: No,999,f
s443,5. Who is the first person you are going to hug when lockdown is over?,Answer: Karlee,999,f
s443,6. Where is the first place you want to go?,Answer: skating,999,f
s443,7. What do you think we can do to get rid of the coronavirus?,Answer: wear a mask and drink water,999,f
s443,8. Is your mom a good teacher?,"Answer: I would say no. Just kidding, yes.",999,f
s443,9. How did the coronavirus start?,Answer: people started getting sick,999,f
s443,"10. If you had to wear protective clothing to help you, what would it be?","Answer: Mask, rain jacket, rain boots, gloves, and a helmet.",999,f
s443,11. Are you enjoying lockdown?,Answer: yes,999,f
s444,1. What is the coronavirus?,Answer: a virus,999,m
s444,2. Who is the president?,Answer: Donald Trump.,999,m
s444,3. How many days have we been in lockdown?,Answer: like 2 months,999,m
s444,4. Do you want to go back to school?,Answer: No,999,m
s444,5. Who is the first person you are going to hug when lockdown is over?,Answer: Alijah,999,m
s444,6. Where is the first place you want to go?,Answer: to Disney if I have enough money for a lightsaber and droid. If not then Universal.,999,m
s444,7. What do you think we can do to get rid of the coronavirus?,Answer: let people do what they wanna do.,999,m
s444,8. Is your mom a good teacher?,Answer: mmmmm... maybe.,999,m
s444,9. How did the coronavirus start?,Answer: a virus that a guy got from eating a raw bat,999,m
s444,"10. If you had to wear protective clothing to help you, what would it be?",Answer: nothing.,999,m
s444,11. Are you enjoying lockdown?,Answer: mmmm... I don’t get to see my friends so no.,999,m
s445,1. What is the Coronavirus?,“A cold in people’s nose”,999,f
s445,2. Who is the president?,“he’s at home!”,999,f
s445,3. How many days have we been in lockdown?,“2 days!”,999,f
s445,4. Do you want to go back to school?,“Yes”,999,f
s445,5. Who is the first person you are going to hug when the virus is over?,“Maya” Michele Hannum,999,f
s445,6. Where is the first place you want to go?,“Daycare”,999,f
s445,7. What do you think we can do to get rid of the Coronavirus?,“Put it in a house”,999,f
s445,8. Is mommy a good teacher?,“Yes”,999,f
s445,9. How did the Coronavirus start?,“Good girls put germs at the park”,999,f
s445,"10. If you had to wear protective clothing to help you, what would it be?",“Bathing suits”,999,f
s445,11. Are you enjoying lockdown?,“Yes”,999,f
s446,1. What is the Coronavirus?,Coronavirvus...that can't be any cents.,999,?
s446,2. Who is the prime minister?,Me!!!,999,?
s446,3. How many days have we been in lockdown?,Forever!,999,?
s446,4. Do you want to go back to school/nursery?,I want to go back to preschool,999,?
s446,5. Who is the first person you are going to hug when lockdown is over?,You (aka mommy lol just can't get enough),999,?
s446,6. Where is the first place you want to go?,Probably to blaise's house Carla Fernandes,999,?
s446,7. What do you think we can do to get rid of the Coronavirus?,Go down a hill,999,?
s446,8. Is mummy a good teacher?,Kind of #truthful,999,?
s446,9. How did the Coronavirus start?,For a 1000 years,999,?
s446,"10. If you had to wear protective clothing to help you, what would it be?",Umm hot,999,?
,,,,
s447,1.  What is the Corona virus?,The COVID-19,999,f
s447,2. Who is the prime minister?,Is it the president?,999,f
s447,3. How many days have we been lockdown?,Uhh a thousand,999,f
s447,4. Do you want to go back to school?,Uh...no.,999,f
s447,5. Who is the first person you are going to hug when lockdown is over?,Ellie & Ava,999,f
s447,6. Where is the first place you want to go when the virus is over?,Chuckie Cheese,999,f
s447,7. What do you think we can do to get rid of the Corona Virus?,Tell God to never make the Coronavirus start ever again.,999,f
s447,8. Is Mom a good teacher?,Yes and no. Lol thanks,999,f
s447,9. How did the Corona Virus start?,In America another virus started and they called it coronavirus.,999,f
s447,10. If you had to wear protective clothing to help you what would it be?,I would wear a tiger suit with a mask on.,999,f
s447,11. Are you enjoying lockdown?,"NO, it’s boring.",999,f
s448,1. What is the corona virus?,I think it’s just a virus.,999,m
s448,2. Who is the president?,Donald Trumph,999,m
s448,3. How many days have we been in lockdown?,Forever,999,m
s448,4. Do you want to go back to school?,A little bit.,999,m
s448,5. Who is the first person you are going to hug when lockdown is over?,I don’t know.,999,m
s448,6. Where is the first place you want to go?,Smokey Mountains,999,m
s448,7. What do you think we can do to get rid of the Coronavirus?,Clean up the earth.,999,m
s448,8. Am I a good teacher?,Yes his mom is a good teacher.,999,m
s448,9. How did the coronavirus start?,"A man created it in a lab, and I hate corona virus. ( we discussed this one. Lol)",999,m
s448,10. If you had to wear protective clothing to help you what would it be?,Mask and some diamond armor.,999,m
s448,11. Are you enjoying the lockdown?,No,999,m
s448,12. What is the best thing about having to stay home?,"Playing games, eating, watching tv, and hanging with my Ya-Ya! He gets extra points for the last one.",999,m
s449,1. What is the Coronavirus?,A virus,999,m
s449,2. Who is the president?,Donald Trump,999,m
s449,3. How many days have we been in lockdown?,We must be straight rebels cause we haven’t locked down,999,m
s449,4. Do you want to go to school?,Yes...I miss my friends and I hate homeschool,999,m
s449,5. Who is the first person you are going to hug when lockdown is over?,MikeandChris Anthony,999,m
s449,6. Where is the first place you want to go?,Indiana,999,m
s449,7. What do you think we can do to get rid of the Coronavirus?,Follow the grocery store aisle arrows you boomers,999,m
s449,8. Is Momma a good teacher?,She’s too cranky,999,m
s449,9. How did the corona virus start?,Probably man manipulated virus found in bats,999,m
s449,10. Are you enjoying lockdown?,"I’m missing a lot of my friends, but mostly yes",999,m
s449,11. What is your favorite game to play during lockdown?,Hitting sweet jumps on my sisters sled down at the pit with my gang,999,m
s449,12. What is your favorite lockdown food?,Safeway Chicken,999,m
s450,1. What is the coronavirus, Ummm itch,999,?
s450,2. Who is the president, I don’t know,999,?
s450,3. How many days have we been in lock down, 6 days,999,?
s450,4. Do you want to go back to school, Uh huh,999,?
s450,5. Who is the first person you are going to hug when lockdown is over, Bernie,999,?
s450,6. Where is the first place you want to go, The woods,999,?
s450,7. What do you think we can do to make the coronavirus go away, Eat some new vegetables,999,?
s450,8. Is Mama a good teacher, Yes,999,?
s450,9. How did the Coronavirus start, Woods have coronavirus,999,?
s450,"10. If you had to wear protective clothing to help you, what would it be", Pillows!!,999,?
s450,11. Are you enjoying the lockdown, Nooo,999,?
s450,12. What is the best thing about having to stay at home, Playing with Emersyn,999,?
s451,1. What is the Coronavirus?,"Corona virus, duh.",999,m
s451,3. How many days have we been in lockdown?,Like forever,999,m
s451,4. Do you want school to start back up?,No,999,m
s451,5. Who is the first person you are going to hug when lockdown is over?,Peter,999,m
s451,6. Where is the first place you want to go?,Florida (Kimberly Phillips),999,m
s451,7. What do you think we can do to get rid of the Coronavirus?,Idk,999,m
s451,8. Is Mommy a good teacher?,Yes,999,m
s451,9. How did the coronavirus start?,Sickness,999,m
s451,10. If you had to wear protective clothing to help you what would it be?,Mask,999,m
s451,11. Are you enjoying lockdown?,I hate it,999,m
s451,12. Is there anything else you’d like to say.,Nope,999,m
s452,1. What is the Coronavirus?,It kills you it gets you a stomach ache and you touch somebody and what do you do BAM! And another one dies,999,m
s452,3. How many days have we been in lockdown?,10 days,999,m
s452,4. Do you want to go back to school?,No,999,m
s452,5. Who is the first person you are going to hug?,Nick,999,m
s452,6. Where is the first place you want to go?,Blimpies,999,m
s452,7. What do you think we can do to get rid of the Coronavirus?,Hmmmmmm hmmmmmmm hmmmmmm stay in the house,999,m
s452,8. Are mommy and daddy good teachers?,I don’t know,999,m
s452,9. How did the Coronavirus start?,China,999,m
s452,10. If you had to wear protective clothing to help you what would it be?,Majora’s mask (happy mask salesman gave it to me),999,m
s452,11. Are you enjoying the lockdown?,Yes,999,m
s452,12. What is the best thing about having to stay home?,Playing Donkey Kong and doing animations and also doing my videos and also trying to figure out what is going on and 64,999,m
s453,1. What is Coronavirus?,Its disease caused by some animal that I donno. And it's really weird and I hate.  But the only good thing about it is that I can be lazy and no one will judge me.,999,?
s453,2. Who is the president?,Our president is our president.,999,?
s453,3. How many days have we been in lockdown?,It's been a. Few months.  But I feel like it's been thousand years,999,?
s453,4. Do you want to go back to school?,Not in Maldives,999,?
s453,5. Who is the first person you are going to hug when lockdown is over?,Bappa,999,?
s453,6. Where is the first place you want to go when the lockdown is over?,Jupiter,999,?
s453,7. What do you think we can do to get rid of the coronavirus?,Obey the law,999,?
s453,8. Is mommy a good teacher?,Yes,999,?
s453,9. How did the Coronavirus start?,because everyone is stupid.  They didn't see it coming.,999,?
s453,10. If you had to wear protective clothing to help you what would it be?,A. Giant bubble,999,?
s453,11. Are you enjoying lockdown?,No,999,?
s454,1. What is the Coronavirus?,a bug,999,?
s454,2. Who’s the president?,Donald Trump,999,?
s454,1. What is the Coronavirus?,Lilah- It’s in the people.,999,f
s454,2. Who is the president?,Lilah- I don’t know.,999,f
